title,url,timestamp
"Feb
4
Raimundo Sargūno taurė (Rugsėjo 12 d.)
Kalnapilio arena, Panevėžys
Price from 8 €",https://www.kakava.lt/en/event/raimundo-sarguno-taure-rugsejo-12-d/10867/21663,2026-02-02T05:29:33Z
"Feb
4
DOMINO teatras | premjera PASIMATYMŲ ŽAIDIMAI
DOMINO theater, Vilnius
Price from 38.60 €",https://www.kakava.lt/en/event/domino-teatras-premjera-pasimatymu-zaidimai/10882/23363,2026-02-02T05:29:33Z
"Feb
4
Popular
ZAZ
Compensa Concert Hall, Vilnius
Price from 49.40 €",https://www.kakava.lt/en/event/zaz/10307/20299,2026-02-02T05:29:33Z
"Feb
5
Panevėžio teatras „Menas“ | ANAPUS NEVĖŽIO rež. Dominykas Matulionis
Panevėžys Theater ""Menas"", Panevėžys
Price from 11.70 €",https://www.kakava.lt/en/event/panevezio-teatras-menas-anapus-nevezio-rez-dominykas-matulionis/10826/23870,2026-02-02T05:29:33Z
"Feb
5
Didysis šviesos ir žibintų festivalis „Užburtasis slėnis“
Lithuanian ethnographic museum, Rumšiškės
Price from 12.90 €",https://www.kakava.lt/en/event/didysis-sviesos-ir-zibintu-festivalis-uzburtasis-slenis/11076/22374,2026-02-02T05:29:33Z
"Feb
5
""THE PLANET OF FRIENDSHIP"" – a dance and circus performance for childr...
Cultural Center of Kaunas, Kaunas
Price from 15.90 €",https://www.kakava.lt/en/event/the-planet-of-friendship-a-dance-and-circus-performance-for-children-aged-3-to-5/10592/23718,2026-02-02T05:29:33Z
"Feb
5
LUMINA park | Vilnius
Botanical Garden of Vilnius University, Vi...
Price from 12.90 €",https://www.kakava.lt/en/event/lumina-park-vilnius/11010/22047,2026-02-02T05:29:33Z
"Feb
5
JMDT | ARRIVEDERCI rež. Aleksandr Špilevoj
Juozas Miltinis Drama Theater, Panevėžys
Price from 20 €",https://www.kakava.lt/en/event/jmdt-arrivederci-rez-aleksandr-spilevoj/9856/22806,2026-02-02T05:29:33Z
"Feb
5
N-16
Teatro komedija PORŲ TERAPIJA
Cultural Center of Ukmerge, Ukmergė
Price from 29.60 €",https://www.kakava.lt/en/event/teatro-komedija-poru-terapija/11300/22948,2026-02-02T05:29:33Z
"Feb
5
Grupė ČILINAM | Teatralizuotas koncertas „Lietuviška muzika veža“
Joniškis cultural center, Joniškis
Price from 26.70 €",https://www.kakava.lt/en/event/grupe-cilinam-teatralizuotas-koncertas-lietuviska-muzika-veza/11345/23064,2026-02-02T05:29:33Z
"Feb
5
KAUNO KVARTETAS IR JAUNIEJI PIANISTAI
Kaunas State Philharmonic, Kaunas
Price from 16.10 €",https://www.kakava.lt/en/event/kauno-kvartetas-ir-jaunieji-pianistai/11470/23445,2026-02-02T05:29:33Z
"Feb
5
John Misto „MADAM RUBINŠTEIN“ (Rež. Raimundas Banionis)
Vilnius old theatre, Vilnius
Price from 14.10 €",https://www.kakava.lt/en/event/john-misto-madam-rubinstein-rez-raimundas-banionis/4337/22855,2026-02-02T05:29:33Z
"Feb
5
Théo Ould and Ástor Piazzolla tango in Paris
Klaipeda Concert Hall, Klaipėda
Price from 19.40 €",https://www.kakava.lt/en/event/theo-ould-and-astor-piazzolla-tango-in-paris/11320/23009,2026-02-02T05:29:33Z
"Feb
5
DOMINO teatras | premjera PASIMATYMŲ ŽAIDIMAI
Kaunas Cultural Center Girstutis branch, K...
Price from 39.60 €",https://www.kakava.lt/en/event/domino-teatras-premjera-pasimatymu-zaidimai/10882/23365,2026-02-02T05:29:33Z
"Feb
5
N-16
DOMINO teatras | premjera MAMA MŪSŲ LOVOJE
DOMINO theater, Vilnius
Price from 38.60 €",https://www.kakava.lt/en/event/domino-teatras-premjera-mama-musu-lovoje/10671/23360,2026-02-02T05:29:33Z
"Feb
5
Jan Maksimovič trio
Jazz Cellar 11, Vilnius
Price from 25 €",https://www.kakava.lt/en/event/jan-maksimovic-trio/11607/23777,2026-02-02T05:29:33Z
"Feb
6
Didysis šviesos ir žibintų festivalis „Užburtasis slėnis“
Lithuanian ethnographic museum, Rumšiškės
Price from 12.90 €",https://www.kakava.lt/en/event/didysis-sviesos-ir-zibintu-festivalis-uzburtasis-slenis/11076/22375,2026-02-02T05:29:33Z
"Feb
6
Panevėžio teatras „Menas“ | KLAUSYMO RAGELIS rež. Povilas Makauskas
Panevėžys Theater ""Menas"", Panevėžys
Price from 11.70 €",https://www.kakava.lt/en/event/panevezio-teatras-menas-klausymo-ragelis-rez-povilas-makauskas/10825/21597,2026-02-02T05:29:33Z
"Feb
6
LUMINA park | Vilnius
Botanical Garden of Vilnius University, Vi...
Price from 12.90 €",https://www.kakava.lt/en/event/lumina-park-vilnius/11010/22048,2026-02-02T05:29:33Z
"Feb
6
Miuziklas „VELNIO NUOTAKA“ | Plungė
Cultural Center of Plunge, Plungė
Sold out",https://www.kakava.lt/en/event/miuziklas-velnio-nuotaka-plunge/9407/22269,2026-02-02T05:29:33Z
"Feb
6
JMDT | PUPOS rež. Aleksandr Špilevoj
Juozas Miltinis Drama Theater, Panevėžys
Sold out",https://www.kakava.lt/en/event/jmdt-pupos-rez-aleksandr-spilevoj/7558/22784,2026-02-02T05:29:33Z
"Feb
6
Pragiedruliai | teatro improvizacija „Pakurkim“
Spaces at the Pragiedruliai Creativity Cen...
Price from 6.70 €",https://www.kakava.lt/en/event/pragiedruliai-teatro-improvizacija-pakurkim/11220/24004,2026-02-02T05:29:33Z
